Date,energy,materials,industrial,cons_discretionary,cons_staple,healthcare,financials,it,telecom,utilities,real_estate
4-Nov-02,179.8,117.33,195.04,193.15,208.1,316.84,309.39,235.92,111.3,96.19,82.22
5-Nov-02,184.44,118.16,196.62,196.07,211.12,320.32,310.98,234.47,111.46,96.07,82
6-Nov-02,184.58,121.51,199.97,197.36,209.54,327.16,311.16,239.08,110.59,97.65,83.11
7-Nov-02,181.04,118.55,195.77,192.82,209.54,324.62,301,229.94,108.23,93.5,82.57
8-Nov-02,181.09,116.76,193.6,191.29,207.93,322.13,299.2,226.48,108.47,90.51,81.99
11-Nov-02,177.91,113.26,188.38,187.08,206.79,317.14,295.27,218.06,104.41,89.63,81.6
12-Nov-02,178.03,115.25,188.99,190.11,200.92,319.49,298.06,224.66,105.76,87.74,82.75
13-Nov-02,174.22,114.8,189.3,191.11,204.37,314.64,296.72,228.17,103.54,88.64,80.99
14-Nov-02,179.48,118.57,191.5,195.88,206.71,319.5,305.56,238.5,105.08,90.25,82.96
15-Nov-02,180.94,118.75,190.89,197.34,208.63,321.84,308.56,237.65,107.77,91.82,82.95
18-Nov-02,181.71,117.19,189.14,193.97,207.03,320.93,302.71,235.17,107.01,91.64,82.54
19-Nov-02,181.69,117.42,189.59,190.38,208.88,320.81,303.58,231.07,105.82,91.53,82.74
20-Nov-02,184.12,118.43,192.91,192.75,208.91,324.15,310.93,241.26,109.71,92.18,82.87
21-Nov-02,183.87,123.17,200.88,197.11,205.97,324.93,317.76,253.04,113.98,93.09,84.17
22-Nov-02,180.5,121.39,199.47,197.49,206.02,323.11,316.42,252.28,113.58,96.04,84.69
25-Nov-02,181.97,122.86,199.47,198.67,203.93,321.51,315.1,256.09,116.24,96.38,84.77
26-Nov-02,178.34,121.53,196.21,194.34,202.48,316.09,306.63,249.61,112.39,93.71,84.3
27-Nov-02,182.65,125.81,202.32,201.36,205.25,321.66,315.76,258.45,116.58,94.31,84.93
29-Nov-02,183.19,128.39,202.21,200.33,204.15,320.3,314.35,257.34,116.67,94.25,84.85
2-Dec-02,183.56,126.06,202.81,200.82,202.89,317.9,313.46,258.03,116.41,93.1,85.44
3-Dec-02,185.15,124.9,199.64,194.52,203.81,316.12,309.71,249.92,112.63,94.44,84.72
4-Dec-02,184.13,124.18,199.44,194.38,207.31,317.9,308.74,244.32,111.76,92.01,84.37
5-Dec-02,184.65,122.78,196.26,192.67,204.71,316.84,303.45,239.84,109.74,91.49,84.26
6-Dec-02,186.53,124.12,197.65,192.94,206.76,317.85,305.73,240.97,111.55,91.68,83.91
9-Dec-02,183.49,121.14,193.59,186.87,205.56,316.77,299.74,229.23,106.97,92.5,83.96
10-Dec-02,186.09,122.09,195.83,189.89,209.04,317.61,305.01,234.51,107.25,93.59,83.31
11-Dec-02,185.43,123.4,196.79,189.36,207.58,317.07,305.22,236.1,106.9,94.29,82.46
12-Dec-02,185.95,122.23,195.7,189.25,206.12,314.09,303.83,235.86,107.03,94.87,82.52
13-Dec-02,185.47,121.14,192.07,185.19,205.72,311.99,300.13,228.54,107.21,95.75,82.32
16-Dec-02,189.3,125.6,197.1,189.81,207.05,315.63,308.62,236.21,111.23,96.84,83.38
17-Dec-02,187.54,124.5,195.06,186.97,204.83,312.84,306.85,234.52,111.87,97.47,82.27
18-Dec-02,186.31,122.88,194.03,184.25,204.57,310.22,301.87,227.35,110.45,97.25,81.93
19-Dec-02,184.57,121.51,192.95,183,202.39,307.92,299.52,225.62,109.58,96.73,81.33
20-Dec-02,187.4,123.62,195.57,184.98,204.91,310.11,305.41,227.05,112.41,97.81,81.57
23-Dec-02,187.95,123.37,195.4,183.14,205.75,312.87,304.41,230.47,112.73,97.19,81.69
24-Dec-02,186.42,122.83,194.23,181.97,205.48,313.68,301.76,228.5,111.24,97.26,81.92
26-Dec-02,185.52,123.39,194.08,182.59,205.94,308.33,301.44,226.83,111.39,98.01,82.03
27-Dec-02,181.97,121.45,191.07,179.34,203.68,304.17,295.49,223.9,108.91,96.71,81.59
30-Dec-02,182.69,122.24,191.39,181.72,204.75,307.99,297.77,221.06,108.47,97.68,82.46
31-Dec-02,183.13,122.69,192.5,182.75,204.62,308.58,296.91,220.17,107.78,97.76,82.48
2-Jan-03,186.8,125.57,198.75,189.19,208.56,317.39,307.18,230.63,113.52,100.08,83.45
3-Jan-03,186.68,125.52,198.17,185.18,208.12,320.52,307.17,232.48,113.82,100.87,84.31
6-Jan-03,189.65,127.85,201.03,188.27,209.08,323.47,316.24,240.15,122.39,105.25,85.55
7-Jan-03,183.05,127.13,199.09,187.82,207.56,318.97,313.47,244.68,121.08,102.79,84.39
8-Jan-03,182.16,123.96,196.24,185.63,206.51,316.05,310.14,238.04,115.51,103.59,83.47
9-Jan-03,185.29,125.9,199.16,191.2,208.97,320.43,316,245.87,116.3,103.73,84.04
10-Jan-03,183.19,127.01,198.45,192.03,208.94,319.95,315.7,247.93,115.19,103,82.91
13-Jan-03,182.5,126.63,197.94,191.87,209.94,319.65,316.42,246.34,115.63,100.58,82.11
14-Jan-03,183.36,127.02,198.38,192.46,210.03,319.49,319.27,249.61,117.89,101.06,82.18
15-Jan-03,182.85,124.7,195.42,189.8,207.91,315.54,314.38,244.42,114.91,100.85,81.41
16-Jan-03,184.29,125.83,195.42,189.35,211,314.99,312.06,239.69,112.44,100.7,80.9
17-Jan-03,182.41,124.65,193.6,187.24,210.55,314.09,310.98,227.14,109.25,99.78,79.89
21-Jan-03,178.24,122.28,189.21,182.35,208.26,311.96,305.76,225.71,107.09,98.11,79.17
22-Jan-03,176.9,120.78,184.98,179.7,206.62,311.54,301.22,224.21,107.28,97.16,79.51
23-Jan-03,177.05,122.41,188.03,183.38,204.53,312.8,304.65,231.8,102.07,98.32,80.05
24-Jan-03,173.37,119.36,183.15,178.89,200.48,305.13,293.74,222.38,98.39,95.94,78.36
27-Jan-03,168.29,116.11,181.14,175.74,197.65,298.21,289.69,219.61,99.04,92.84,77.81
28-Jan-03,171.83,117.27,183.35,177.92,198.36,304.14,292.83,223.22,98.57,95.28,78.16
29-Jan-03,177.73,117.61,183.36,179.51,196.17,307.06,293.3,226.69,99.72,95.31,78.96
30-Jan-03,174.95,114.91,179.84,174.7,192.49,301.57,286.76,218.73,97.61,93.86,77.77
31-Jan-03,178.38,116.56,183.11,176.73,197.1,307.04,291.3,216.44,100.25,94.5,79.35
3-Feb-03,180.5,116.99,184.37,177.12,197.61,307.28,292.89,218.01,102.05,95.38,78.56
4-Feb-03,181.45,116.36,182.11,173.06,197.83,302.48,285.73,214.67,102.17,94.25,79.12
5-Feb-03,179.69,116.01,181.73,172.56,196.87,300.75,283.74,213.59,101.7,92.73,79.49
6-Feb-03,177.98,114.59,180.62,172.78,195.2,300.71,279.59,212.94,100.3,92.09,79.27
7-Feb-03,176.21,114.18,179.21,170.53,193.43,298.84,277.1,209.48,99.51,90.58,79.16
10-Feb-03,178.35,114.65,179.6,171.18,194.91,301.18,279.33,213.04,99.05,91.02,80
11-Feb-03,177.24,113.6,178.28,171.11,191.83,298.77,275.74,213.06,97.32,89.23,79.09
12-Feb-03,173.52,112.7,175.97,169.77,191.73,293.67,272.51,210.28,95.36,86.3,78.57
13-Feb-03,174.12,113.34,174.59,167.91,191.95,291.19,273.99,210.96,94.46,87.52,78.74
14-Feb-03,175.83,113.49,178.09,172.69,195.03,294.11,280.17,218.72,97.5,88.84,78.53
18-Feb-03,178,115.8,180.82,175.96,196.27,301.4,284.73,226.59,99.03,89.77,79.36
19-Feb-03,178.18,114.34,181.06,173.61,194.58,299.39,283.33,224.71,96.62,89.36,79.87
20-Feb-03,177.44,113.24,179.32,171.98,192.48,296.49,281.04,223.66,91.74,89.82,79.81
21-Feb-03,180.85,115.21,181.65,175.05,194.49,300.28,284.43,226.28,92.66,90.52,80.65
24-Feb-03,181.49,112.48,177.42,170.33,191.59,295.09,278.24,221.98,92.07,90.01,79.89
25-Feb-03,180.99,112.02,179.12,172.99,193.35,297.02,280.2,222.45,93.3,90.74,80.92
26-Feb-03,180.8,112.42,177.08,171.06,191.31,295.51,276.57,215.52,91.41,89.01,80.49
27-Feb-03,180.44,112.98,179.35,173.47,192.4,300.05,280.95,218.22,92.17,89.49,81.11
28-Feb-03,181.06,113.1,179.75,175.15,191.38,301.09,281.75,221.67,91.87,89.48,80.96
3-Mar-03,182.53,112.47,179.07,173.09,189.88,298.67,279.81,217.91,91.52,89.98,81.35
4-Mar-03,181.52,109.96,176.11,168.09,187.76,294.8,275.62,215.31,90.13,89.19,79.99
5-Mar-03,183.88,110.33,177.02,169.87,186.96,299.16,279.17,217.56,90.94,90.07,80.72
6-Mar-03,183.22,108.12,175.38,168.25,185.47,298.37,275.14,215.68,88.61,90.27,79.77
7-Mar-03,183.67,109.21,176.95,171.04,185.84,302.32,277.77,216.04,89.11,90.29,79.9
10-Mar-03,181.14,106.89,171.99,166.91,182.72,296.22,267.5,210.89,85.04,88.37,78.96
11-Mar-03,180.66,105.98,169.51,165.09,184.43,293.34,263.22,210.09,84.18,88.06,78.91
12-Mar-03,177.85,106.2,171.02,165.82,185.58,294.4,263.04,212.5,86.03,88.59,78.82
13-Mar-03,179.44,110.9,176.71,173.84,189.01,298.17,274.36,223.98,90.24,89.57,80.21
14-Mar-03,179.19,111.51,178.44,174.35,189.2,295.33,275.43,224.1,91.31,90.09,80.07
17-Mar-03,181.6,115.08,184.85,182.39,194.21,304.6,284.81,235.01,94.58,91.99,82.1
18-Mar-03,183.89,117.46,186.14,182.03,193.02,307.3,285.57,236.26,94.47,93.09,82.3
19-Mar-03,184.69,117.26,188.36,183.85,196,311.26,289.68,235.07,95.52,92.92,83.51
20-Mar-03,185.68,116.93,188.44,185.54,195.43,310.62,290.43,235.74,94.78,93.68,84.11
21-Mar-03,185.53,121.31,194.27,191.52,199.43,318.62,297.91,238.95,96.5,95.04,85.35
24-Mar-03,182.3,116.6,186.97,182.48,193.89,309.29,287.69,228.9,92.76,92.94,82.66
25-Mar-03,184.31,117.35,188.72,185.8,194.75,315.93,289.48,231.73,94.16,94.33,84.09
26-Mar-03,184.51,116.47,187.13,185.22,193.87,312.26,288.29,230.31,94.69,93.59,84.52
27-Mar-03,185.67,114.8,186.57,184.91,194.26,313.9,286.93,228.65,94.24,94.13,83.47
28-Mar-03,186.84,115.24,184.71,183.19,192.2,314.98,285.68,225.42,93.27,93.98,83.31
31-Mar-03,183.11,113.06,181.94,179.84,190.25,311.21,280.07,218.97,91.53,93.6,82.25
1-Apr-03,186.32,114.06,184.44,180.98,189.91,315.65,286.31,219.7,94.5,94.24,83.91
2-Apr-03,185.91,116.69,189.77,186.93,193.76,320.19,294.28,230.09,97.51,94.43,85.14
3-Apr-03,182.72,115.55,189.59,187.03,192.08,318.47,292.09,231.21,94.52,93.84,85.11
4-Apr-03,184.3,116.28,189.36,188.21,192.84,320.06,295.38,227.53,94.37,95.19,84.39
7-Apr-03,182.31,117.67,190.56,189.94,192.8,317.1,295.77,228.85,94.28,94.95,85.49
8-Apr-03,180.35,116.44,190.85,189.86,194.11,317.35,296.59,226.5,92.52,94.47,85.13
9-Apr-03,180.15,114.59,188.11,187.28,192.88,313.29,292.28,220.87,90.71,94.18,84.94
10-Apr-03,181.82,115.06,188.82,190.14,193.31,313.24,294.56,222.45,91.31,94.73,84.06
11-Apr-03,180.42,115,188.48,188.48,193.86,311.55,294.7,220.96,90.49,94.5,83.87
14-Apr-03,182.1,117.12,191.57,192.62,197.27,316.97,301.28,226.03,92.88,95.74,85.22
15-Apr-03,182.03,118.94,193.67,194.7,197.67,315.43,306.16,226.64,91.81,97.05,85.59
16-Apr-03,180.1,117.41,190.72,191.89,192.53,307.83,301.91,230.51,89.18,96.76,85.69
17-Apr-03,182.67,118.96,194.06,195.13,195.4,310.48,306.4,235.92,90.43,97.61,86.64
21-Apr-03,182.8,119.13,193.09,195.15,194.51,311.24,305.88,235.26,88.99,97.92,87.14
22-Apr-03,185.11,121.49,198.23,199.64,197.42,316.97,314.9,240.89,88.9,99.23,88.1
23-Apr-03,185.07,122.59,199.56,201.01,197.36,319.1,317.85,241.94,96.33,99.35,88.39
24-Apr-03,184.04,121.59,198.09,198.52,195.84,321.22,311.3,239.49,96.34,100.8,87.25
25-Apr-03,182.18,119.63,196.45,195.5,193.19,316.42,307.5,234.18,95.69,100.09,86.53
28-Apr-03,183.9,121.97,200.5,199.61,196.29,319.65,312.91,239.24,98.77,101.63,86.44
29-Apr-03,180.98,122.69,200.92,201.15,197.29,321.15,312.68,241.86,99.09,101.54,86.65
30-Apr-03,182.22,123.44,201.22,200.62,195.75,321.76,313.82,238.71,99.75,101.51,85.72
1-May-03,183.05,122.52,199.77,198.71,195.5,323.08,313.67,240.38,99.86,100.04,86.08
2-May-03,186.63,124.28,202.44,200.74,196.94,327.8,318.84,245.56,102.09,100.92,87.21
5-May-03,186.16,123.98,200.79,199.37,196.26,327.18,317.4,245.64,100.68,101.28,87.86
6-May-03,185.58,124.73,202.71,202.1,196.96,327.71,319.78,250.74,102,101.08,88.91
7-May-03,186.87,123.79,201.04,201.95,197.56,326.1,318.34,247.19,100.17,100.86,87.77
8-May-03,186.82,122.6,198.99,200.14,196.43,324.57,312.85,243.91,98.47,100.79,88.43
9-May-03,187.79,124.83,202.1,202.66,199.35,327.8,315.76,250.39,100.61,101.54,89.91
12-May-03,188.6,126.48,204.26,206.27,201.04,331.89,319.89,254.12,102.72,102.01,90.26
13-May-03,189.8,125.46,203.1,205.4,199.55,331.35,318.98,253.67,102.44,102.06,89.86
14-May-03,189.23,124.78,202.84,203.62,198.45,331.43,318.35,252.2,102.55,102.55,88.88
15-May-03,189.5,125.43,204.19,204.73,199.6,333.72,321.42,255.58,102.53,104.29,88.68
16-May-03,190.26,125.24,202.38,204.79,198.03,333.13,322.14,253.17,102.27,106.36,88.75
19-May-03,187.81,122.43,198.44,198.42,197.06,321.54,314.19,243.67,100.44,104.6,87.89
20-May-03,188.18,122.44,198.46,198.72,198.07,317.04,313.85,243.42,101.17,105.16,88.86
21-May-03,192.45,122.96,197.9,199.48,199.19,319.58,315.29,242.8,101.48,104.91,89.01
22-May-03,192.66,123.9,199.75,203,201.94,322.83,315.76,244.98,103.05,106.74,89.61
23-May-03,193.72,124.16,200.08,201.79,201.53,322.11,316.53,244.5,105.18,110.88,89.79
27-May-03,197.85,126.67,204.01,206.44,203.18,326.49,322.95,252.52,106.21,112.53,90.01
28-May-03,196.16,125.9,203.89,207.19,203.71,325.73,325.78,253.87,105.41,111.86,88.38
29-May-03,193.8,124.88,202.56,206.98,203.34,323.07,323.32,256.29,105.14,109.96,86.29
30-May-03,197,126.92,206.46,210.72,204.97,327.16,329.75,258.68,106.44,111.5,88.5
2-Jun-03,198.17,128.38,208.24,213.29,205.38,324.38,332.61,257.56,107.35,112.35,88.57
3-Jun-03,199.67,128.07,208.58,212.5,206.93,327.84,333.82,259.34,107.85,112.76,89.13
4-Jun-03,201.14,130.42,211.37,215.97,208.86,332.15,339.24,265.13,109.62,114.19,89.97
5-Jun-03,200.55,130.64,212.66,217.5,208.88,336.62,341.23,264.56,110.15,112.96,89.93
6-Jun-03,200.33,130.21,213.97,216.19,208,338.21,340.86,262.07,109.11,111.85,90.89
9-Jun-03,200.05,128.55,211.6,212.88,207.4,334.89,333.41,259.27,107.6,111.34,89.95
10-Jun-03,201.12,129.39,213.67,215.12,208.61,337.33,336.67,263.15,108.16,111.58,91.06
11-Jun-03,205.95,130.48,217.52,218.19,209.8,342.28,342.03,264.54,109.66,112.55,91.57
12-Jun-03,204.81,131.27,218.22,219.28,209.74,342.3,341.01,265.24,110.17,113.95,90.48
13-Jun-03,202.43,129.84,215.82,216.81,208.43,340.09,340.21,259.7,108.29,112.55,89.36
16-Jun-03,203.06,132.23,220.3,221.8,212.02,350.78,348.44,266.29,110.35,114.72,89.99
17-Jun-03,200.53,132.79,219.88,221.31,210.65,358.18,347.47,266.91,110.12,114.29,89.44
18-Jun-03,199.66,131.86,218.73,219.33,211.17,356.68,344.1,270.63,111.43,114.7,88.3
19-Jun-03,198.98,130.85,214.82,215.67,208.17,349.2,336.5,267.89,110.93,114.78,88.15
20-Jun-03,198.54,130.37,215.55,215.96,207.77,351.34,337.09,266.11,113.22,114.68,88.38
23-Jun-03,198.57,127.69,212.9,213.47,206.63,345.33,331.7,260.28,111.39,113.32,87.43
24-Jun-03,198.41,128.11,213.15,213.31,209.07,345.87,333.75,258.34,112.34,112.47,87.86
25-Jun-03,198.08,127.39,210.57,211.92,206.44,343.66,331.65,255.63,110.55,112.41,88.39
26-Jun-03,197.48,129.24,211.48,214.13,207.5,349.3,334.17,261.15,112.43,113.3,88.97
27-Jun-03,196.22,127.69,209.28,212.58,206.16,343.1,331.29,259.23,110.97,112.2,88.78
30-Jun-03,194.82,127.76,209.75,213.71,206.47,341.02,329.97,258.49,110.25,112.45,88.53
1-Jul-03,195.43,127.73,210.22,214.06,208.08,342.93,334.45,262.56,111.81,111.82,89.15
2-Jul-03,195.65,129.07,211.68,215.86,209.83,345.78,338.31,269.18,113.95,112.56,90.81
3-Jul-03,194.72,127.76,210.24,214.91,208.15,343.5,336.1,265.28,112.5,111.66,90.7
7-Jul-03,194.24,129.88,213.94,220.02,210.26,347.34,342.91,276.18,113.75,111.95,91.95
8-Jul-03,193.38,129.51,214.31,222.16,210.22,346.7,345.18,279.18,113.07,111.23,92.2
9-Jul-03,194.29,129.05,212.4,220.23,207,344.57,344.29,279.53,111.22,110.23,91.44
10-Jul-03,191.72,127.08,210.4,217.09,207.14,341.46,339.23,273.07,108.35,107.99,89.91
11-Jul-03,192.95,127.81,211.3,219.97,208.09,344.55,343.24,276.46,109.84,108.75,91.05
14-Jul-03,190.87,128.3,211.44,221.74,207.76,345.23,350.02,278.94,108.71,108.57,91.46
15-Jul-03,189.56,127.33,209.72,220.78,208.11,343.79,348.84,279.38,107.79,107.12,91.6
16-Jul-03,188.18,126.73,208.98,220.01,206.49,340.89,346.11,278.81,106.3,105.16,90.84
17-Jul-03,189.44,126.91,208.23,217.24,205.39,339.33,341.12,269.6,103.64,104.76,90.34
18-Jul-03,193.62,129.47,212.22,219.08,207.55,342.35,345.42,271.08,105.31,106.45,91.42
21-Jul-03,191.56,129.09,210.28,215.71,205.7,336.23,341.37,265.35,101.99,104.56,91.19
22-Jul-03,192.02,131.51,212.06,217.34,207.29,336.11,344.13,270.44,104.57,106.53,92.02
23-Jul-03,191.08,132.05,212.29,216.83,206.73,338.47,343.51,272,103.75,105.86,91.04
24-Jul-03,189.13,133.51,211.41,216.47,204.88,335.22,342.08,267.6,103.11,105.95,91.77
25-Jul-03,191.46,136.55,216.3,219.5,207.15,338.91,349.37,274.19,104.59,106.48,92.72
28-Jul-03,191.19,136.61,216.36,219.8,205.93,337.55,347.78,273.28,106.52,105.81,92
29-Jul-03,188.58,136.49,213.99,218.95,204.47,335.66,344.9,271.94,104.76,105.36,92.49
30-Jul-03,188.45,136.14,213.65,216.93,205.49,338.04,344.44,269.78,103.94,104.63,93.43
31-Jul-03,189.91,137.78,215.73,218.29,205.02,335.79,344.22,272.79,103.49,104.79,93.78
1-Aug-03,188.8,136.29,214.74,217.08,203.23,330.63,337.25,271.68,102.9,104.14,93.59
4-Aug-03,188.44,136.61,214.91,216.32,204.83,331.93,337.88,272.3,105.27,104.13,93.56
5-Aug-03,187.4,134.31,210.93,212.06,202.2,326.04,332.79,265.5,102.58,102.51,93.03
6-Aug-03,189.81,134.03,210.34,213.05,202.88,325.06,336.13,262.46,103.71,103.49,93.34
7-Aug-03,193.67,134.02,211.94,214.63,204.63,331.61,337.96,262.16,102.42,103.99,93.9
8-Aug-03,194.69,135.56,212.92,217.04,205.93,331.46,340.07,260.75,102.34,104.47,93.7
11-Aug-03,195.44,136.36,213.97,217.94,206.1,331.98,339.42,263.3,102.92,104.43,93.7
12-Aug-03,196.61,136.79,215.93,220.86,207.89,332.38,343.57,267.34,104.29,105.62,93.57
13-Aug-03,196.18,136.52,215.35,219.97,206.91,326.86,340.6,267.45,102.43,105,92.32
14-Aug-03,197.54,138.71,217.85,220.75,207.51,326.45,344.06,269.96,103.03,105.16,93.74
15-Aug-03,196.76,138.34,218.54,221.23,207.64,327.16,342.97,270.33,102.88,105.16,92.68
18-Aug-03,197.27,140.09,222.93,223.84,207.9,327.68,343.81,276.94,104.03,104.52,93.49
19-Aug-03,196.37,141.21,224.24,224.87,207.07,325.95,343.99,280.79,104.65,104.53,93.69
20-Aug-03,197.35,141.23,222.61,225.15,206.78,324.98,343.18,278.92,105.19,105.77,93.84
21-Aug-03,198.49,141.91,225.4,226.73,206.9,323.32,342.39,281.16,105.25,106.07,94.07
22-Aug-03,195.78,139.9,223.43,224.53,205.13,318.92,336.61,281.9,103.05,104.85,92.77
25-Aug-03,196.29,138.98,222.26,224.01,206.8,320.64,337,281.61,102.1,105.42,92.11
26-Aug-03,196.29,139.02,222.71,224.44,207.16,321.5,338.07,283.15,103.08,105.77,93.13
27-Aug-03,197.48,139.77,222.56,224.84,207.48,320.73,335.99,284.78,102.66,105.75,93.95
28-Aug-03,200.22,141.24,223.7,226.3,208.66,321.23,337.94,286.91,103.54,105.85,93.67
29-Aug-03,200.67,141.73,224.57,229.08,208.96,322.82,340.19,288.27,103.49,106.26,94.41
2-Sep-03,202.01,143,227.64,231.51,211.26,327.84,344.93,294.29,104.12,108.05,95.2
3-Sep-03,202.38,142.83,229.41,231.88,211.64,326.51,346.25,297.78,105.35,108.69,96.08
4-Sep-03,202.02,141.97,229.5,232.49,212.54,326.38,344.81,300.78,106.02,108.72,95.9
5-Sep-03,201.06,141.05,227.37,230.07,210.52,325.56,342.93,299.02,105.68,108.4,95.27
8-Sep-03,203.97,142.31,228.78,230.26,210.68,332.16,345.69,304.92,105.53,109.41,95.74
9-Sep-03,202.01,142.05,226.37,226.21,208.26,332.22,344.45,301.84,104.12,108.55,95.78
10-Sep-03,200.7,139.2,223.76,222.94,208.54,333.49,339.11,291.88,104.66,108.77,94.28
11-Sep-03,200.47,139.82,225.51,224.52,209.45,334.65,340.44,295.47,104.3,108.53,95.24
12-Sep-03,199.78,142.21,225.82,224.45,209.42,335.41,340.8,296.98,104.81,109.26,95.25
15-Sep-03,198.58,141.12,225.39,224.81,209.1,334.48,339.81,294.53,103.65,108.65,94.74
16-Sep-03,199.48,142.11,229.12,228.44,209.84,336.65,345.16,302.88,105.11,109.62,95.04
17-Sep-03,195.92,140.02,228.01,227.62,210.86,335.95,344.88,301.1,105.69,109.03,94.06
18-Sep-03,197.23,141.2,230.57,229.33,212.67,337.5,353.09,306.64,107.04,110.63,94.88
19-Sep-03,198,141.5,229.77,228.21,211.88,333.83,352.47,306.69,106.05,110.89,95.44
22-Sep-03,197.16,139.23,226.65,224.82,209.9,330.26,348.32,300.52,104.88,109.81,95.1
23-Sep-03,198.08,139.9,227.16,227.24,211.34,332.02,350.47,304.43,101.91,110.33,95.86
24-Sep-03,198.3,137.73,222.69,222.47,209.38,326.56,344.55,293.52,99.61,109.3,94.69
25-Sep-03,197.52,135.58,220.37,221.3,209.47,323.77,342.91,290.86,99.6,109.36,94.71
26-Sep-03,195.59,134.82,218.67,218.63,208.64,322.24,340.99,288.63,99.18,110.24,94.29
29-Sep-03,196.6,136.75,220.91,219.18,209.49,324.89,344.56,294.37,99.53,111.43,94.96
30-Sep-03,195.65,135.01,218.29,218.1,207.96,323.85,341.8,286.32,99.12,110.76,95.39
1-Oct-03,199.47,137.14,223.17,223.96,211.99,329.44,350.95,293.73,100.51,111.85,96.26
2-Oct-03,200.23,137.94,223.68,224.73,212.4,330.96,351.23,293.26,100.77,112.46,96.9
3-Oct-03,201.38,139.33,225.72,227.42,213.29,328.88,353.03,302.13,102.15,112.69,98.12
6-Oct-03,202.8,139.75,226.14,228.89,214.31,328.17,355.31,303.85,103.09,112.9,99.68
7-Oct-03,203.81,140.31,226.63,230.02,215.98,327.83,357.62,306.63,102.97,112.38,99.09
8-Oct-03,202.38,140.95,225.38,228.35,215.04,326.06,356.77,305.08,100.34,111.95,99.25
9-Oct-03,202.01,141.3,226.81,231.85,215.4,326.59,358.16,307.18,100.08,112.2,99.53
10-Oct-03,203.65,140.8,224.82,232.08,214.72,325.74,357.8,308.5,100.16,111.9,99.41
13-Oct-03,204.35,142.73,225.52,234.24,215.85,326.47,363.33,310.54,99.2,112.21,99.79
14-Oct-03,204.73,143.16,227.3,235.49,216.67,328.03,365.66,310.68,98.36,112.68,99.54
15-Oct-03,202.4,142.87,226.55,234.19,216.29,325.91,364.26,312.08,99.64,111.46,99.36
16-Oct-03,204.25,143.82,227.04,235.29,216.49,327.78,365.12,312.03,100.6,111.75,99.83
17-Oct-03,202.9,142.24,225.15,231.8,215.3,324.82,361.76,307.07,99.86,111.25,98.45
20-Oct-03,202.83,143.04,226.56,232.54,216,326.28,362.2,310.63,101.65,111.61,98.75
21-Oct-03,202.9,143.29,226.3,232.06,215.82,329.53,361.45,312.92,99.92,111.65,98.4
22-Oct-03,199.01,140.62,223.54,229.42,214.31,319.61,356.59,306.93,100.81,111.61,97.48
23-Oct-03,199.76,141.77,223.79,230.18,215.06,323.62,359.77,304.51,100.74,111.33,95.88
24-Oct-03,199.67,141.31,223.62,229.64,214.27,324.31,358.39,298.49,101.39,111.49,95.22
27-Oct-03,199.07,142.27,223.82,232.24,213.94,323.68,358.16,300.55,101.81,111.4,96.17
28-Oct-03,200.04,143.75,226.28,237.43,216.62,326.96,362.94,309.46,102.05,111.37,95.53
29-Oct-03,199.15,145.49,228.28,237.35,217.14,325.15,363.9,309.45,102.6,111.43,96.68
30-Oct-03,194.41,147.74,229.99,237.66,217.14,322.47,363.75,309.41,102.26,111.9,97.32
31-Oct-03,197.23,147.31,230.49,237.5,218.01,325.99,364.43,309.6,103.58,111.65,96.91
3-Nov-03,196.76,147.72,231.07,239.35,218.88,325.01,368.67,316.48,103.67,112.7,97.86
4-Nov-03,195.73,147.65,231.37,237.83,218.37,321.45,367.02,314.31,102.39,111.61,96.57
5-Nov-03,195.39,146.84,230.74,237.39,217.59,322.52,365.52,315.08,101.77,111.56,95.93
6-Nov-03,195.67,147.14,232.04,239.27,219.2,323.57,367.32,319.31,100.6,111.26,96.89
7-Nov-03,195.16,147.87,230.89,239.97,219.45,320.47,364.08,317.48,99.98,110.57,96.91
10-Nov-03,194.92,146,229.47,237.77,218.67,318.03,363.76,313.5,100.72,110.53,96.08
11-Nov-03,195.35,145.67,228.8,237.12,218.88,319.38,363.36,312.93,100.66,110.41,95.75
12-Nov-03,196.08,147.55,232.47,239.3,220.58,324.14,365.22,319.77,101.38,110.5,96.64
13-Nov-03,198.07,147.25,232.16,237.99,217.98,332.56,364.69,317.54,100.32,110.65,96.83
14-Nov-03,197.18,146.62,229.79,236.05,217.01,336.24,360.05,311.1,100.97,110.42,97.47
17-Nov-03,195,145.52,228.67,233.54,217.25,335.06,358.57,307.31,100.55,109.17,96.92
18-Nov-03,193.39,144.98,228.37,230.4,215.93,333.97,354.78,302.67,99.24,107.56,96.28
19-Nov-03,194.34,145.31,231.54,231.86,217.32,336.9,356.56,306.37,99.18,108.91,96.01
20-Nov-03,193.76,144.05,229.77,231.15,216.13,332.08,353.96,302.1,98.74,108.48,95.07
21-Nov-03,193.04,144.43,228.76,232.43,216.49,328.32,355.88,304.35,100.01,108.61,94.37
